Date,Bitcoin,Gold,NASDAQ,Treasury Yield 10Years,Silver,Crude Oil,BNP500
3/11/2021,0.855525038,0.67,0.809317058,0.27523427,0.391422367,0.642471952,0.77
3/12/2021,0.848524052,0.67,0.803664957,0.304149933,0.383821933,0.639930577,0.77
3/13/2021,0.90640747,0.67,0.803664957,0.304149933,0.383821933,0.639930577,0.77
3/14/2021,0.877683769,0.67,0.803664957,0.304149933,0.383821933,0.639930577,0.77
3/15/2021,0.827435451,0.68,0.813694756,0.29665328,0.393865364,0.638566913,0.78
3/16/2021,0.840721581,0.68,0.814545363,0.300401606,0.386264929,0.634909812,0.78
3/17/2021,0.871298624,0.68,0.818391616,0.305756359,0.387893594,0.633670117,0.78
3/18/2021,0.856321253,0.68,0.789056592,0.329585007,0.395765472,0.605157131,0.76
3/19/2021,0.863539775,0.69,0.796161763,0.330120482,0.39495114,0.613958966,0.76
3/20/2021,0.863051216,0.69,0.796161763,0.330120482,0.39495114,0.613958966,0.76
3/21/2021,0.851355799,0.69,0.796161763,0.330120482,0.39495114,0.613958966,0.76
3/22/2021,0.807040003,0.69,0.807801656,0.317269076,0.380021716,0.614764768,0.77
3/23/2021,0.810145069,0.67,0.797055372,0.304953146,0.365363735,0.591272547,0.76
3/24/2021,0.781067445,0.68,0.777991848,0.298527443,0.365363735,0.612471332,0.76
3/25/2021,0.765229753,0.67,0.779124285,0.298527443,0.360477742,0.596231327,0.76
3/26/2021,0.816040996,0.68,0.7906746,0.310843373,0.36237785,0.611169652,0.78
3/27/2021,0.828416859,0.68,0.7906746,0.310843373,0.36237785,0.611169652,0.78
3/28/2021,0.828079932,0.68,0.7906746,0.310843373,0.36237785,0.611169652,0.78
3/29/2021,0.854712166,0.66,0.785003098,0.327175368,0.353148751,0.614826753,0.78
3/30/2021,0.871991268,0.63,0.78398034,0.328514056,0.336047774,0.608566293,0.78
3/31/2021,0.872008135,0.66,0.79843021,0.333868809,0.346905537,0.599950412,0.78
4/1/2021,0.8746274,0.68,0.815157841,0.315930388,0.358306189,0.61414492,0.79
4/2/2021,0.87889733,0.68,0.815157841,0.315930388,0.358306189,0.61414492,0.79
4/3/2021,0.852546742,0.68,0.815157841,0.315930388,0.358306189,0.61414492,0.79
4/4/2021,0.869636016,0.68,0.815157841,0.315930388,0.358306189,0.61414492,0.79
4/5/2021,0.874066044,0.68,0.831328884,0.326907631,0.353420195,0.59678919,0.81
4/6/2021,0.861256193,0.69,0.830811797,0.309772423,0.365635179,0.601004153,0.81
4/7/2021,0.829533191,0.69,0.8301276,0.30896921,0.366178067,0.603731482,0.81
4/8/2021,0.86320382,0.71,0.840201873,0.30334672,0.375407166,0.602677741,0.81
4/9/2021,0.862035338,0.69,0.84528534,0.312449799,0.36834962,0.600942168,0.82
4/10/2021,0.884949447,0.69,0.84528534,0.312449799,0.36834962,0.600942168,0.82
4/11/2021,0.891043115,0.69,0.84528534,0.312449799,0.36834962,0.600942168,0.82
4/12/2021,0.886432668,0.68,0.841685759,0.314859438,0.355863192,0.603297589,0.82
4/13/2021,0.939861385,0.69,0.852163799,0.300937082,0.371335505,0.606272857,0.83
4/14/2021,0.934033639,0.68,0.842248021,0.304953146,0.374049946,0.624682328,0.82
4/15/2021,0.937057536,0.71,0.85522332,0.276037483,0.385993485,0.626603855,0.83
4/16/2021,0.911287158,0.73,0.856197262,0.287550201,0.389793702,0.624558359,0.84
4/17/2021,0.898130272,0.73,0.856197262,0.287550201,0.389793702,0.624558359,0.84
4/18/2021,0.832008479,0.73,0.856197262,0.287550201,0.389793702,0.624558359,0.84
4/19/2021,0.824728008,0.72,0.846330931,0.295046854,0.382464712,0.626107977,0.83
4/20/2021,0.835809863,0.73,0.837115108,0.284605087,0.382736156,0.620281411,0.82
4/21/2021,0.797818642,0.74,0.848873365,0.285140562,0.402551574,0.613525073,0.83
4/22/2021,0.766089793,0.73,0.839420184,0.282463186,0.391693811,0.614020951,0.82
4/23/2021,0.756194081,0.73,0.853649086,0.285943775,0.389250814,0.618421868,0.84
4/24/2021,0.740760718,0.73,0.853649086,0.285943775,0.389250814,0.618421868,0.84
4/25/2021,0.725270635,0.73,0.853649086,0.285943775,0.389250814,0.618421868,0.84
4/26/2021,0.79953053,0.73,0.862396637,0.286746988,0.392779587,0.616996219,0.84
4/27/2021,0.814498882,0.73,0.85891395,0.300669344,0.398208469,0.623380648,0.84
4/28/2021,0.811414331,0.72,0.856103342,0.300133869,0.389250814,0.629083246,0.84
4/29/2021,0.792624084,0.72,0.858363875,0.305488621,0.388436482,0.636211492,0.84
4/30/2021,0.854711832,0.72,0.849766974,0.303078983,0.3830076,0.627347672,0.84
5/1/2021,0.85586437,0.72,0.849766974,0.303078983,0.3830076,0.627347672,0.84
5/2/2021,0.838148959,0.72,0.849766974,0.303078983,0.3830076,0.627347672,0.84
5/3/2021,0.846573422,0.74,0.844921705,0.29665328,0.412595005,0.632988285,0.84
5/4/2021,0.789344798,0.72,0.826158712,0.292637216,0.401737242,0.640426455,0.83
5/5/2021,0.849884439,0.73,0.822495327,0.290495315,0.400651466,0.640054547,0.83
5/6/2021,0.834677382,0.76,0.826111366,0.284337349,0.426710098,0.634351949,0.84
5/7/2021,0.848883887,0.78,0.834674579,0.288621151,0.426710098,0.63552966,0.85
5/8/2021,0.870305273,0.78,0.834674579,0.288621151,0.426710098,0.63552966,0.85
5/9/2021,0.86184757,0.78,0.834674579,0.288621151,0.426710098,0.63552966,0.85
5/10/2021,0.826733882,0.79,0.809545871,0.295314592,0.427252986,0.635653629,0.84
5/11/2021,0.839236707,0.78,0.808654363,0.301204819,0.432138979,0.63788508,0.83
5/12/2021,0.727435614,0.77,0.782997082,0.32021419,0.420466884,0.64284386,0.80
5/13/2021,0.735807446,0.77,0.789689171,0.312985274,0.415309446,0.628835307,0.82
5/14/2021,0.738239734,0.79,0.811562603,0.304149933,0.423724213,0.638442943,0.83
5/15/2021,0.692058058,0.79,0.811562603,0.304149933,0.423724213,0.638442943,0.83
5/16/2021,0.687556909,0.79,0.811562603,0.304149933,0.423724213,0.638442943,0.83
5/17/2021,0.644361905,0.82,0.807909934,0.305488621,0.448425624,0.644021571,0.83
5/18/2021,0.635065761,0.82,0.802501633,0.306024096,0.449782845,0.63918676,0.82
5/19/2021,0.547641719,0.83,0.802221973,0.317001339,0.441639522,0.625984008,0.82
5/20/2021,0.603590783,0.83,0.819147531,0.303882195,0.442725299,0.617864005,0.83
5/21/2021,0.552115074,0.83,0.81450376,0.30334672,0.426981542,0.627347672,0.83
5/22/2021,0.555547833,0.83,0.81450376,0.30334672,0.426981542,0.627347672,0.83
5/23/2021,0.514609849,0.83,0.81450376,0.30334672,0.426981542,0.627347672,0.83
5/24/2021,0.57285438,0.83,0.828143156,0.296921017,0.438382193,0.642657906,0.84
5/25/2021,0.568358756,0.85,0.827856282,0.285140562,0.442453855,0.642781876,0.84
5/26/2021,0.581560119,0.85,0.833653291,0.287817938,0.437296417,0.643649662,0.84
5/27/2021,0.568872984,0.84,0.833529955,0.297456493,0.439196526,0.647616686,0.84
5/28/2021,0.528329947,0.85,0.834423564,0.289692102,0.441096634,0.644331494,0.84
5/29/2021,0.512322991,0.85,0.834423564,0.289692102,0.441096634,0.644331494,0.84
5/30/2021,0.528041682,0.85,0.834423564,0.289692102,0.441096634,0.644331494,0.84
5/31/2021,0.552531892,0.85,0.834423564,0.289692102,0.441096634,0.644331494,0.84
6/1/2021,0.542942427,0.85,0.833544313,0.298795181,0.443539631,0.65300936,0.84
6/2/2021,0.556118357,0.86,0.834967896,0.292369478,0.446525516,0.659889667,0.84
6/3/2021,0.58029572,0.82,0.824796761,0.301472557,0.426710098,0.659765698,0.84
6/4/2021,0.54604278,0.84,0.839139053,0.284069612,0.438110749,0.664786463,0.85
6/5/2021,0.526174337,0.84,0.839139053,0.284069612,0.438110749,0.664786463,0.85
6/6/2021,0.530768592,0.84,0.839139053,0.284069612,0.438110749,0.664786463,0.85
6/7/2021,0.496703477,0.85,0.84396065,0.28647925,0.441368078,0.662369057,0.85
6/8/2021,0.495399936,0.84,0.847058201,0.275502008,0.433767644,0.667451807,0.85
6/9/2021,0.552713457,0.84,0.846114375,0.265060241,0.441096634,0.666893944,0.85
6/10/2021,0.543204018,0.84,0.853901571,0.257028112,0.441910966,0.668939441,0.85
6/11/2021,0.55255477,0.83,0.857422219,0.257831325,0.444896851,0.672782496,0.85
6/12/2021,0.526182601,0.83,0.857422219,0.257831325,0.444896851,0.672782496,0.85
6/13/2021,0.578654305,0.83,0.857422219,0.257831325,0.444896851,0.672782496,0.85
6/14/2021,0.595239631,0.81,0.864932558,0.268273092,0.441910966,0.672596541,0.86
6/15/2021,0.598018973,0.80,0.857668962,0.267737617,0.432681868,0.68028265,0.85
6/16/2021,0.567542369,0.81,0.855289296,0.28647925,0.435939197,0.680468605,0.85
6/17/2021,0.563197644,0.72,0.864015276,0.270950469,0.382736156,0.673588297,0.85
6/18/2021,0.529656611,0.72,0.854622328,0.254618474,0.385993485,0.677307382,0.83
6/19/2021,0.527120224,0.72,0.854622328,0.254618474,0.385993485,0.677307382,0.83
6/20/2021,0.52834016,0.72,0.854622328,0.254618474,0.385993485,0.677307382,0.83
6/21/2021,0.468819741,0.73,0.862590291,0.263721553,0.38762215,0.689828302,0.85
6/22/2021,0.481088583,0.72,0.870607631,0.260508701,0.3830076,0.686109217,0.85
6/23/2021,0.499105858,0.73,0.871931622,0.264524766,0.390065147,0.686233187,0.85
6/24/2021,0.513009244,0.72,0.87895856,0.264524766,0.388436482,0.687596851,0.86
6/25/2021,0.468243812,0.73,0.878290122,0.277643909,0.389250814,0.692245708,0.86
6/26/2021,0.476361672,0.73,0.878290122,0.277643909,0.389250814,0.692245708,0.86
6/27/2021,0.512819931,0.73,0.878290122,0.277643909,0.389250814,0.692245708,0.86
6/28/2021,0.509633316,0.73,0.888339322,0.262115127,0.393051031,0.685179446,0.87
6/29/2021,0.530848513,0.71,0.890334552,0.262650602,0.383550489,0.685613339,0.87
6/30/2021,0.51860965,0.72,0.888586064,0.252744311,0.391693811,0.688650592,0.87
7/1/2021,0.496872344,0.72,0.889907813,0.262650602,0.389250814,0.699559908,0.87
7/2/2021,0.501681379,0.73,0.898295302,0.249531459,0.400108578,0.699126015,0.88
7/3/2021,0.51309971,0.73,0.898295302,0.249531459,0.400108578,0.699126015,0.88
7/4/2021,0.522264442,0.73,0.898295302,0.249531459,0.400108578,0.699126015,0.88
7/5/2021,0.49944587,0.73,0.898295302,0.249531459,0.400108578,0.699126015,0.88
7/6/2021,0.506685982,0.74,0.900038747,0.233199465,0.391150923,0.688030744,0.88
7/7/2021,0.50106389,0.75,0.900140581,0.220080321,0.390065147,0.680778528,0.88
7/8/2021,0.486589997,0.75,0.892590111,0.21124498,0.386264929,0.6853654,0.87
7/9/2021,0.500215594,0.76,0.902784149,0.229451138,0.392779587,0.69540693,0.89
7/10/2021,0.496108689,0.76,0.902784149,0.229451138,0.392779587,0.69540693,0.89
7/11/2021,0.506759887,0.76,0.902784149,0.229451138,0.392779587,0.69540693,0.89
7/12/2021,0.490711483,0.75,0.905030393,0.231325301,0.393051031,0.692555631,0.89
7/13/2021,0.483994836,0.76,0.901043575,0.245247657,0.390336591,0.699683878,0.89
7/14/2021,0.485775634,0.77,0.898698368,0.229451138,0.393865364,0.68654311,0.89
7/15/2021,0.470359516,0.78,0.891395971,0.213654618,0.397394137,0.677369367,0.88
7/16/2021,0.465043398,0.76,0.883084543,0.214457831,0.381107492,0.678361123,0.87
7/17/2021,0.466694048,0.76,0.883084543,0.214457831,0.381107492,0.678361123,0.87
7/18/2021,0.470597485,0.76,0.883084543,0.214457831,0.381107492,0.678361123,0.87
7/19/2021,0.456108433,0.76,0.872164707,0.182597055,0.363463626,0.644951342,0.86
7/20/2021,0.441153094,0.76,0.888222429,0.190093708,0.359391965,0.651149817,0.87
7/21/2021,0.475243009,0.75,0.897766028,0.209103079,0.366449511,0.669001426,0.88
7/22/2021,0.478238758,0.75,0.901541963,0.205087015,0.369978284,0.678980971,0.89
7/23/2021,0.497011954,0.75,0.912471184,0.210709505,0.365906623,0.679972727,0.90
7/24/2021,0.507533328,0.75,0.912471184,0.210709505,0.365906623,0.679972727,0.90
7/25/2021,0.52318808,0.75,0.912471184,0.210709505,0.365906623,0.679972727,0.90
7/26/2021,0.552601151,0.75,0.912737958,0.208032129,0.368078176,0.678980971,0.90
7/27/2021,0.583228744,0.75,0.899819319,0.196787149,0.349891422,0.677369367,0.89
7/28/2021,0.591945536,0.75,0.907134602,0.204016064,0.356134636,0.681956239,0.89
7/29/2021,0.592130751,0.78,0.908259126,0.206157965,0.380564604,0.689580363,0.90
7/30/2021,0.625092616,0.76,0.900687084,0.198125837,0.37432139,0.69162586,0.89
7/31/2021,0.6160741,0.76,0.900687084,0.198125837,0.37432139,0.69162586,0.89
8/1/2021,0.591634578,0.76,0.900687084,0.198125837,0.37432139,0.69162586,0.89
8/2/2021,0.580194771,0.77,0.901288847,0.180722892,0.375135722,0.674951962,0.89
8/3/2021,0.564669935,0.76,0.907042083,0.181258367,0.375407166,0.670613029,0.90
8/4/2021,0.588269151,0.76,0.908421963,0.183400268,0.372149837,0.655674704,0.89
8/5/2021,0.604875676,0.75,0.916640171,0.192235609,0.367535288,0.661501271,0.90
8/6/2021,0.633690796,0.71,0.912382938,0.211780455,0.341205212,0.656480506,0.90
8/7/2021,0.659432763,0.71,0.912382938,0.211780455,0.341205212,0.656480506,0.90
8/8/2021,0.648218923,0.71,0.912382938,0.211780455,0.341205212,0.656480506,0.90
8/9/2021,0.686215157,0.67,0.914134297,0.219009371,0.312703583,0.64532325,0.90
8/10/2021,0.674665548,0.68,0.908964123,0.225702811,0.315960912,0.656542491,0.90
8/11/2021,0.674792905,0.70,0.907318171,0.222222222,0.318403909,0.662493027,0.91
8/12/2021,0.65754556,0.70,0.910984427,0.232396252,0.308631922,0.661501271,0.91
8/13/2021,0.70734863,0.72,0.911460683,0.213654618,0.326547231,0.657472262,0.91
8/14/2021,0.697042151,0.72,0.911460683,0.213654618,0.326547231,0.657472262,0.91
8/15/2021,0.696303014,0.72,0.911460683,0.213654618,0.326547231,0.657472262,0.91
8/16/2021,0.68087353,0.74,0.909370762,0.202945114,0.326818675,0.650344015,0.92
8/17/2021,0.66149823,0.73,0.89950373,0.203212851,0.323289902,0.646005083,0.91
8/18/2021,0.663064549,0.73,0.890160999,0.207228916,0.316775244,0.639000806,0.89
8/19/2021,0.691427455,0.73,0.89129988,0.19892905,0.311617807,0.628029505,0.90
8/20/2021,0.73022755,0.73,0.903697859,0.203748327,0.308631922,0.619537594,0.91
8/21/2021,0.72380893,0.73,0.903697859,0.203748327,0.308631922,0.619537594,0.91
8/22/2021,0.729968222,0.73,0.903697859,0.203748327,0.308631922,0.619537594,0.91
8/23/2021,0.733290767,0.75,0.920048969,0.202409639,0.323289902,0.640116531,0.92
8/24/2021,0.706058016,0.75,0.925582007,0.211780455,0.32980456,0.651893634,0.92
8/25/2021,0.724627331,0.74,0.927164155,0.225702811,0.326547231,0.656976384,0.92
8/26/2021,0.694752153,0.74,0.92027554,0.225702811,0.320575461,0.651149817,0.91
8/27/2021,0.726076008,0.77,0.933449536,0.217670683,0.33441911,0.659331804,0.92
8/28/2021,0.723763222,0.77,0.933449536,0.217670683,0.33441911,0.659331804,0.92
8/29/2021,0.722689179,0.77,0.933449536,0.217670683,0.33441911,0.659331804,0.92
8/30/2021,0.696421123,0.76,0.943231193,0.210441767,0.331704669,0.662245088,0.93
8/31/2021,0.698074349,0.76,0.942754306,0.215528782,0.331704669,0.65784417,0.93
9/1/2021,0.72294369,0.76,0.946350245,0.214993307,0.337676439,0.658402033,0.93
9/2/2021,0.730058046,0.76,0.947913694,0.212851406,0.329533116,0.667079898,0.93
9/3/2021,0.740383409,0.78,0.950233058,0.220348059,0.353420195,0.662740966,0.93
9/4/2021,0.739188329,0.78,0.950233058,0.220348059,0.353420195,0.662740966,0.93
9/5/2021,0.765958661,0.78,0.950233058,0.220348059,0.353420195,0.662740966,0.93
9/6/2021,0.778984654,0.78,0.950233058,0.220348059,0.353420195,0.662740966,0.93
9/7/2021,0.692812022,0.74,0.951008374,0.233199465,0.3417481,0.656914399,0.93
9/8/2021,0.682159742,0.74,0.944719351,0.22356091,0.333061889,0.66280295,0.92
9/9/2021,0.686600293,0.75,0.941966104,0.214190094,0.336319218,0.655612719,0.92
9/10/2021,0.66428884,0.74,0.932444777,0.225435074,0.328990228,0.66540631,0.91
9/11/2021,0.668988618,0.74,0.932444777,0.225435074,0.328990228,0.66540631,0.91
9/12/2021,0.681743577,0.74,0.932444777,0.225435074,0.328990228,0.66540631,0.91
9/13/2021,0.665460459,0.74,0.931734036,0.220883534,0.326004343,0.669931197,0.91
9/14/2021,0.696976263,0.75,0.926870068,0.208299866,0.32844734,0.669993182,0.91
9/15/2021,0.713017469,0.74,0.935746698,0.215528782,0.326275787,0.683319903,0.92
9/16/2021,0.70720117,0.70,0.937209012,0.222757697,0.298859935,0.683319903,0.91
9/17/2021,0.699566681,0.70,0.927315436,0.233199465,0.286644951,0.679352879,0.90
9/18/2021,0.714527341,0.70,0.927315436,0.233199465,0.286644951,0.679352879,0.90
9/19/2021,0.6994586,0.70,0.927315436,0.233199465,0.286644951,0.679352879,0.90
9/20/2021,0.634094892,0.71,0.90364337,0.21686747,0.282844734,0.668939441,0.88
9/21/2021,0.602272664,0.72,0.90597422,0.220883534,0.293973941,0.670613029,0.88
9/22/2021,0.644909482,0.73,0.916764207,0.224096386,0.302117264,0.680964483,0.89
9/23/2021,0.664454402,0.70,0.927908584,0.243908969,0.29587405,0.687596851,0.91
9/24/2021,0.63403494,0.70,0.92758298,0.25729585,0.289087948,0.691811814,0.91
9/25/2021,0.632212172,0.70,0.92758298,0.25729585,0.289087948,0.691811814,0.91
9/26/2021,0.639493058,0.70,0.92758298,0.25729585,0.289087948,0.691811814,0.91
9/27/2021,0.625095341,0.70,0.92200827,0.263721553,0.296416938,0.700923573,0.91
9/28/2021,0.607317562,0.68,0.891650558,0.277108434,0.290173724,0.699931817,0.88
9/29/2021,0.615158973,0.67,0.889194971,0.278982597,0.263843648,0.697080518,0.88
9/30/2021,0.648112036,0.70,0.884615004,0.275769746,0.279044517,0.698320213,0.87
10/1/2021,0.712138263,0.71,0.893086398,0.262382865,0.292345277,0.703588917,0.88
10/2/2021,0.706137462,0.71,0.893086398,0.262382865,0.292345277,0.703588917,0.88
10/3/2021,0.71336683,0.71,0.893086398,0.262382865,0.292345277,0.703588917,0.88
10/4/2021,0.726878645,0.71,0.870766196,0.26291834,0.295331162,0.714374264,0.87
10/5/2021,0.762427371,0.71,0.883557157,0.275769746,0.294245385,0.722494266,0.88
10/6/2021,0.819358244,0.71,0.888439756,0.274431058,0.292345277,0.713196554,0.88
10/7/2021,0.796337102,0.71,0.899348806,0.287014726,0.295602606,0.718589227,0.89
10/8/2021,0.798732682,0.71,0.894007252,0.296117805,0.296959826,0.725097626,0.89
10/9/2021,0.813538446,0.71,0.894007252,0.296117805,0.296959826,0.725097626,0.89
10/10/2021,0.810628062,0.71,0.894007252,0.296117805,0.296959826,0.725097626,0.89
10/11/2021,0.850784046,0.70,0.887313062,0.298527443,0.29587405,0.732349842,0.88
10/12/2021,0.829416552,0.71,0.885858591,0.289424364,0.291802389,0.733093659,0.88
10/13/2021,0.84954539,0.74,0.893440648,0.281124498,0.309717698,0.731853964,0.88
10/14/2021,0.848367707,0.75,0.911498643,0.273092369,0.318132465,0.737246637,0.90
10/15/2021,0.911600337,0.72,0.916799366,0.288353414,0.314603692,0.743259158,0.91
10/16/2021,0.901214028,0.72,0.916799366,0.288353414,0.314603692,0.743259158,0.91
10/17/2021,0.911003406,0.72,0.916799366,0.288353414,0.314603692,0.743259158,0.91
10/18/2021,0.917995903,0.71,0.925726144,0.290495315,0.312160695,0.744250914,0.92
10/19/2021,0.95108781,0.72,0.93342012,0.304149933,0.328990228,0.747474121,0.93
10/20/2021,0.976704629,0.73,0.932888676,0.304417671,0.344191097,0.753114734,0.93
10/21/2021,0.920720545,0.73,0.939631682,0.315127175,0.336862106,0.744622823,0.93
10/22/2021,0.898255233,0.74,0.930631015,0.309504685,0.344462541,0.752432902,0.93
10/23/2021,0.908635376,0.74,0.930631015,0.309504685,0.344462541,0.752432902,0.93
10/24/2021,0.90178614,0.74,0.930631015,0.309504685,0.344462541,0.752432902,0.93
10/25/2021,0.932999545,0.75,0.940421285,0.304149933,0.348262758,0.752432902,0.94
10/26/2021,0.893393784,0.74,0.941066752,0.299866131,0.335233442,0.757949544,0.94
10/27/2021,0.865548676,0.75,0.941076066,0.275769746,0.337947883,0.745614579,0.93
10/28/2021,0.89721733,0.75,0.956300482,0.286211513,0.336047774,0.74654435,0.95
10/29/2021,0.920983862,0.73,0.959905736,0.283266399,0.331433225,0.751255191,0.95
10/30/2021,0.915964629,0.73,0.959905736,0.283266399,0.331433225,0.751255191,0.95
10/31/2021,0.907530403,0.73,0.959905736,0.283266399,0.331433225,0.751255191,0.95
11/1/2021,0.902875012,0.74,0.966900457,0.288085676,0.33441911,0.754230459,0.95
11/2/2021,0.935760896,0.74,0.970750282,0.281124498,0.319218241,0.753362673,0.96
11/3/2021,0.931966817,0.71,0.982367273,0.289156627,0.311889251,0.734457323,0.96
11/4/2021,0.909502864,0.74,0.991599554,0.274431058,0.330347448,0.721750449,0.97
11/5/2021,0.904669774,0.77,0.993842927,0.255421687,0.336862106,0.736998698,0.97
11/6/2021,0.910616595,0.77,0.993842927,0.255421687,0.336862106,0.736998698,0.97
11/7/2021,0.937249615,0.77,0.993842927,0.255421687,0.336862106,0.736998698,0.97
11/8/2021,1,0.78,0.994615372,0.267202142,0.347448426,0.741089692,0.97
11/9/2021,0.991193867,0.78,0.987743286,0.249799197,0.341205212,0.754850307,0.97
11/10/2021,0.961939862,0.80,0.968821798,0.284069612,0.35369164,0.737432592,0.96
11/11/2021,0.961269896,0.81,0.974671895,0.284069612,0.368078176,0.73898221,0.96
11/12/2021,0.949518261,0.82,0.985908722,0.289959839,0.369163952,0.73402343,0.97
11/13/2021,0.954159406,0.82,0.985908722,0.289959839,0.369163952,0.73402343,0.97
11/14/2021,0.968919797,0.82,0.985908722,0.289959839,0.369163952,0.73402343,0.97
11/15/2021,0.940666716,0.81,0.985398779,0.300937082,0.362920738,0.734581293,0.97
11/16/2021,0.890396083,0.80,0.994005765,0.303882195,0.358306189,0.733837476,0.97
11/17/2021,0.893456238,0.82,0.990255603,0.295850067,0.364549403,0.718961136,0.97
11/18/2021,0.842752683,0.81,0.995429348,0.291834003,0.357220413,0.722990144,0.98
11/19/2021,0.860178999,0.80,1,0.277643909,0.353963084,0.704952582,0.97
11/20/2021,0.883528064,0.80,1,0.277643909,0.353963084,0.704952582,0.97
11/21/2021,0.869220432,0.80,1,0.277643909,0.353963084,0.704952582,0.97
11/22/2021,0.833090406,0.75,0.985464054,0.301472557,0.340933768,0.708981591,0.97
11/23/2021,0.852031484,0.73,0.979753821,0.312717537,0.317589577,0.719828922,0.97
11/24/2021,0.832959273,0.73,0.984780627,0.306827309,0.319218241,0.71914709,0.97
11/25/2021,0.847674381,0.73,0.984780627,0.306827309,0.319218241,0.71914709,0.97
11/26/2021,0.792840987,0.73,0.959423107,0.263186078,0.308631922,0.655674704,0.95
11/27/2021,0.811271871,0.73,0.959423107,0.263186078,0.308631922,0.655674704,0.95
11/28/2021,0.847286304,0.73,0.959423107,0.263186078,0.308631922,0.655674704,0.95
11/29/2021,0.855546397,0.73,0.980305367,0.276037483,0.300217155,0.666831959,0.96
11/30/2021,0.843689375,0.72,0.962724327,0.252744311,0.299402823,0.643463708,0.94
12/1/2021,0.8470106,0.73,0.942382057,0.250334672,0.286644951,0.639682638,0.92
12/2/2021,0.835880685,0.71,0.951509702,0.254082999,0.286102063,0.64544722,0.94
12/3/2021,0.793262533,0.73,0.930291753,0.225970549,0.290716612,0.643959586,0.93
12/4/2021,0.728178149,0.73,0.930291753,0.225970549,0.290716612,0.643959586,0.93
12/5/2021,0.730666687,0.73,0.930291753,0.225970549,0.290716612,0.643959586,0.93
12/6/2021,0.748630817,0.73,0.940309435,0.250334672,0.284744843,0.663980661,0.95
12/7/2021,0.75036923,0.73,0.973426838,0.262650602,0.291802389,0.679848757,0.97
12/8/2021,0.747478922,0.73,0.980603727,0.270414993,0.289087948,0.681770285,0.97
12/9/2021,0.705554866,0.72,0.961266986,0.264524766,0.277687296,0.67296845,0.97
12/10/2021,0.699208305,0.73,0.969387631,0.265060241,0.282844734,0.677493337,0.98
12/11/2021,0.730572872,0.73,0.969387631,0.265060241,0.282844734,0.677493337,0.98
12/12/2021,0.741463237,0.73,0.969387631,0.265060241,0.282844734,0.677493337,0.98
12/13/2021,0.69172203,0.73,0.953801822,0.247657296,0.286373507,0.675137916,0.97
12/14/2021,0.689874247,0.72,0.941205146,0.251405622,0.275515744,0.67166677,0.96
12/15/2021,0.723679136,0.71,0.96472453,0.258099063,0.265200869,0.672534556,0.98
12/16/2021,0.70545576,0.75,0.937102135,0.247121821,0.290988056,0.681894254,0.97
12/17/2021,0.683798922,0.75,0.936331162,0.241767068,0.292345277,0.672472572,0.95
12/18/2021,0.693369208,0.75,0.936331162,0.241767068,0.292345277,0.672472572,0.95
12/19/2021,0.691271108,0.75,0.936331162,0.241767068,0.292345277,0.672472572,0.95
12/20/2021,0.693835446,0.74,0.922795072,0.246318608,0.286102063,0.656170582,0.94
12/21/2021,0.724269564,0.74,0.948624435,0.264524766,0.292073833,0.674084175,0.96
12/22/2021,0.719709568,0.75,0.96159112,0.256492637,0.299945711,0.684249675,0.97
12/23/2021,0.751619161,0.76,0.971020697,0.266131191,0.303745928,0.690634104,0.98
12/24/2021,0.752176511,0.76,0.971020697,0.266131191,0.303745928,0.690634104,0.98
12/25/2021,0.74636983,0.76,0.971020697,0.266131191,0.303745928,0.690634104,0.98
12/26/2021,0.751988823,0.76,0.971020697,0.266131191,0.303745928,0.690634104,0.98
12/27/2021,0.74948617,0.76,0.986647409,0.26291834,0.305103149,0.70166739,1.00
12/28/2021,0.704322491,0.76,0.980225734,0.26291834,0.308631922,0.704208765,1.00
12/29/2021,0.687388957,0.75,0.979114098,0.279518072,0.301574376,0.70780388,1.00
12/30/2021,0.698243632,0.76,0.977345509,0.272021419,0.306460369,0.710469225,1.00
12/31/2021,0.68534262,0.78,0.970418234,0.271218206,0.314603692,0.699435939,0.99
1/1/2022,0.705772268,0.78,0.970418234,0.271218206,0.314603692,0.699435939,0.99
1/2/2022,0.700716663,0.78,0.970418234,0.271218206,0.314603692,0.699435939,0.99
1/3/2022,0.687587375,0.75,0.983889119,0.30227577,0.299945711,0.704828612,1.00
1/4/2022,0.679291269,0.76,0.968822498,0.312985274,0.306731813,0.710469225,1.00
1/5/2022,0.644827991,0.77,0.931346028,0.322891566,0.309717698,0.715799913,0.97
1/6/2022,0.638788411,0.74,0.929961175,0.33038822,0.283116178,0.725779458,0.97
1/7/2022,0.615063329,0.75,0.919564869,0.340562249,0.289087948,0.722308312,0.97
1/8/2022,0.61766878,0.75,0.919564869,0.340562249,0.289087948,0.722308312,0.97
1/9/2022,0.620298156,0.75,0.919564869,0.340562249,0.289087948,0.722308312,0.97
1/10/2022,0.618961132,0.75,0.920061856,0.342971888,0.290716612,0.718155334,0.97
1/11/2022,0.632497238,0.77,0.935167208,0.333868809,0.300488599,0.736688775,0.98
1/12/2022,0.650453498,0.78,0.937673011,0.328246319,0.311074919,0.745490609,0.98
1/13/2022,0.630361841,0.77,0.910306674,0.324497992,0.309989142,0.742267402,0.96
1/14/2022,0.637882217,0.77,0.916541908,0.340829987,0.30320304,0.75280481,0.96
